user_id,group,usage_pre,usage_minutes,is_paying,revenue,latency_ms,error_rate_flag,support_tickets
25565,control,55.40389297409165,29.21986948258085,0,0.0,193.88176786643731,0,0
25566,control,47.93671972046959,9.751006160582563,0,0.0,245.4658791773797,0,0
25567,control,38.18620576657672,47.16324312145879,0,0.0,185.19169872738888,0,1
25568,control,39.297096581826835,41.20714894944532,1,82.66737117032872,217.97117100431174,0,0
25569,control,65.13225209579947,57.64553434932893,0,0.0,268.391833810881,0,0
25570,control,71.4161451542289,62.72946209653828,1,128.73780809353923,171.51573678437242,0,0
25571,control,72.8943111505861,76.1360485597445,0,0.0,260.14061961839127,0,0
25572,control,65.15674390795354,47.035658569508655,0,0.0,128.89524421308923,0,0
25573,control,16.88223712229285,24.219350011136154,0,0.0,170.3247966665287,0,0
25574,control,84.88712172040677,68.63421170924231,0,0.0,144.2901802698429,0,0
25575,control,70.25231984769852,64.13064404977703,0,0.0,206.3188677849593,0,0
25576,control,33.7906571651536,13.962151293442176,0,0.0,190.06288389790816,0,0
25577,control,20.85063814202506,11.468845207538433,0,0.0,142.1784705475429,1,0
25578,control,38.94174279228894,40.479942105435015,0,0.0,210.88232091262037,0,1
25579,control,41.3924380373457,30.800366151343734,0,0.0,185.38105230780482,0,1
25580,control,73.04600993717673,44.89602728834277,0,0.0,212.9485481917769,0,1
25581,control,83.1801776944971,68.57192685652362,0,0.0,220.67777998932257,0,0
25582,control,30.65308453967458,67.43424714699947,0,0.0,200.0807544740709,0,0
25583,control,60.892297935134124,41.865777399082994,0,0.0,165.1943938958813,0,0
25584,control,54.64511488516477,40.55225940610286,0,0.0,195.35189059087423,0,0
25585,control,48.65960935204497,45.38487420893013,0,0.0,261.98446105419146,0,0
25586,control,93.481704978778,59.03613430613017,0,0.0,155.44502587025622,0,0
25587,control,70.30177739069329,70.73023313017563,0,0.0,236.08858033489247,0,0
25588,control,54.30128060825729,62.68340909121832,0,0.0,245.26142413704554,0,1
25589,control,7.146078383236851,35.996738892460755,0,0.0,236.97996328731875,0,1
25590,control,47.77261409617359,68.03846285228266,0,0.0,226.36325104040662,0,0
25591,control,42.701921266113395,66.39043897344038,0,0.0,188.20598967493424,0,0
25592,control,55.6678101397459,27.33462682397757,0,0.0,241.27731140836562,0,2
25593,control,60.6876850284082,24.455780049083387,1,27.7341538882251,263.4490402867964,0,0
25594,control,38.11197163545143,64.48042802436267,0,0.0,257.545150198078,0,1
25595,control,44.96318999526812,37.97551030481011,0,0.0,231.22851055968408,0,0
25596,control,48.71799271704268,60.277702159152,0,0.0,183.49097294250635,0,2
25597,control,68.05807840422868,42.6727383009169,0,0.0,307.1109697038261,0,0
25598,control,14.98713743707933,54.72271418371085,0,0.0,198.747068232234,0,3
25599,control,79.04029117016138,55.92936889707046,0,0.0,229.98698950361134,0,0
25600,control,64.65206852721192,70.31327550507719,0,0.0,200.82186521905325,0,0
25601,control,23.57603939827782,17.155395545813256,0,0.0,152.85909040861438,0,0
25602,control,78.47399279902682,52.02177420361829,0,0.0,265.405717636934,0,0
25603,control,42.002621476927374,47.225875732792716,0,0.0,236.16843486810833,0,0
25604,control,71.54880804140674,91.40002615863253,0,0.0,244.41374316984033,0,2
25605,control,56.07131935574024,30.487327826429727,0,0.0,160.31806649733477,0,0
25606,control,62.679770199106265,65.3175703032417,0,0.0,148.3318648285092,0,0
25607,control,17.38782674696524,20.39602348877419,1,57.671674178694886,194.3516105482262,0,1
25608,control,59.98670662591696,58.7953716961947,0,0.0,236.4364657621412,0,1
25609,control,41.89488871270923,33.6020479829357,0,0.0,203.30484900567558,0,0
25610,control,91.91953911678416,82.63720079410447,0,0.0,194.94721186037242,0,3
25611,control,20.47464428059392,19.226679951917028,0,0.0,207.6072989299425,0,1
25612,control,40.82475486053924,65.59082518547274,0,0.0,156.7920296649573,0,0
25613,control,76.9821648025499,63.18135218181645,0,0.0,198.93573844294346,0,0
25614,control,63.763729217298575,57.224267059831014,1,98.18568759525255,189.17920182632096,0,0
25615,control,84.17741819355746,82.88185828344848,0,0.0,244.783322424783,0,2
25616,control,50.13133293627406,40.3024590048269,0,0.0,194.12176890817094,0,0
25617,control,54.97474390810538,76.25489310319426,0,0.0,216.01115542728854,0,0
25618,control,41.56835667395588,27.375960666295327,1,70.2852430861279,184.39219115515064,0,1
25619,control,50.52286488661108,71.63093894826075,0,0.0,251.167376710221,1,1
25620,control,14.352047119397216,52.810251362195125,0,0.0,202.43310374077083,0,0
25621,control,60.687490160773464,52.83620622201047,0,0.0,205.27174539748484,0,1
25622,control,66.89766585883204,38.28073184771789,0,0.0,175.3866038736014,0,2
25623,control,80.6977457019762,62.70476955423139,0,0.0,121.48032735413452,0,0
25624,control,59.71068729132554,53.07615002608281,0,0.0,247.46063027577057,0,0
25625,control,37.41413438534479,35.29804489246752,0,0.0,182.70130296505755,0,1
25626,control,88.91698319141999,82.83078207765658,0,0.0,175.17636317745658,0,1
25627,control,41.06335794029694,64.52448083944525,0,0.0,174.94097276558432,0,0
25628,control,52.95013204282866,56.65147557569761,0,0.0,154.1640964886583,0,0
25629,control,51.55498432346129,41.62169868533242,0,0.0,150.6100912086531,0,1
25630,control,80.33381506820774,76.35899312182615,0,0.0,302.23942582309274,0,1
25631,control,64.91311484606176,80.40845933793882,0,0.0,208.5236063359965,0,0
25632,control,34.73776268541174,55.149444672819016,0,0.0,203.31372041530898,0,0
25633,control,82.11816477538973,67.16479720501427,1,74.44430640160137,174.81307735850268,0,0
25634,control,45.432859775931036,44.91650006864791,0,0.0,271.67288679942163,0,1
25635,control,52.50690245146767,34.10370697057247,0,0.0,238.3849946140125,0,0
25636,control,79.05226099594138,50.633735146943515,0,0.0,118.76685331449318,0,0
25637,control,74.94350860321396,31.816250548865163,1,85.12426376620877,162.06531396239643,0,1
25638,control,40.699158572405025,49.97840152362699,0,0.0,227.72802344345214,0,0
25639,control,63.41231451388806,47.663407796699744,0,0.0,177.00836267480125,0,0
25640,control,29.315410441985577,29.87977622370489,0,0.0,216.82803039095444,0,0
25641,control,50.77858466348049,39.722671687714396,1,69.74756584025371,146.10440018966563,0,0
25642,control,58.65486266162576,50.826022785248924,1,107.77415325011344,97.80267258835332,0,0
25643,control,52.991788610115805,60.732349070138994,0,0.0,175.39000497741472,0,0
25644,control,51.86534471219153,41.84031020249179,0,0.0,269.1314331679011,0,0
25645,control,40.25956653222267,24.17044462678842,0,0.0,195.46939348266756,1,1
25646,control,47.433198536269714,65.40869129687154,0,0.0,207.1052178668483,0,0
25647,control,72.39068053177475,55.53934899556556,1,123.25072959453162,220.6122459909893,0,0
25648,control,60.546211285486464,34.68381470914821,0,0.0,172.77643774172495,0,0
25649,control,35.76224046656882,38.942321596466485,0,0.0,193.69062677164575,0,1
25650,control,57.0083198916668,35.95514359402583,0,0.0,203.63556661490554,0,0
25651,control,75.39059653880935,55.85010946419423,0,0.0,256.54227765674125,0,1
25652,control,35.72752359517856,37.067994074065034,0,0.0,277.6494483581129,0,0
25653,control,53.95199648268042,83.57985679036284,0,0.0,182.56773544118528,0,2
25654,control,58.257455299731255,45.8204969906391,0,0.0,217.29056519034032,0,0
25655,control,68.59178260952424,41.82858513282896,0,0.0,134.5217079516435,0,0
25656,control,41.12005766055313,52.98848181785381,0,0.0,174.69465368427745,0,2
25657,control,60.07414959713638,79.68659500653276,0,0.0,185.9746971877371,0,0
25658,control,51.55947780717948,57.29872571507634,0,0.0,295.98055396678666,0,1
25659,control,40.69686050759032,43.563955784573594,1,147.9007297476663,276.8469683104749,0,0
25660,control,28.56277153605017,11.85909789563339,0,0.0,228.42608307650355,0,0
25661,control,26.9893745060541,35.99412057312976,0,0.0,136.4847394729641,0,3
25662,control,36.4214966828497,43.83612394358001,1,96.52642023977273,49.40338872219541,0,0
25663,control,28.51818924462328,33.12372112429785,0,0.0,86.57470961401548,0,3
25664,control,46.54078582079732,48.349058568484175,0,0.0,290.6087105566964,0,1
25665,control,74.37410957809632,45.767795491256734,0,0.0,191.24194969037734,0,0
25666,control,68.77351764874177,21.442603248181086,0,0.0,222.33386131295887,0,0
25667,control,40.836853492409055,46.53945022289531,0,0.0,200.56239094664582,0,0
25668,control,69.86166732241026,66.40215057457745,0,0.0,232.4100790257199,0,1
25669,control,36.01043914774623,45.88174465270841,0,0.0,187.64194569473975,0,0
25670,control,43.433551369307025,24.5493230857332,0,0.0,85.64749087880843,0,1
25671,control,68.1391633907092,77.8881311905391,0,0.0,292.2682683678019,0,0
25672,control,5.775366152742567,29.987669670301777,0,0.0,120.05003437356056,0,0
25673,control,80.83539677823592,53.44486239397815,0,0.0,86.62479340369143,0,0
25674,control,33.31831604976419,50.425553455378044,0,0.0,276.92149023942414,0,1
25675,control,38.00253486376145,50.357185348487974,0,0.0,124.87950547019383,0,1
25676,control,27.592554244976405,37.16232716082371,0,0.0,259.0158289912287,0,2
25677,control,69.41273073797228,76.14390873310896,0,0.0,279.6793466972696,0,0
25678,control,42.21129400051322,35.84489914115252,0,0.0,218.29399463433398,0,0
25679,control,71.8957386285106,52.94324491473787,0,0.0,190.78538510795767,0,0
25680,control,35.63274644075756,53.37069360515001,0,0.0,229.16487434634757,0,0
25681,control,23.490766149711323,37.318374112547104,0,0.0,137.48112313188716,0,0
25682,control,33.22826627278671,32.286607053118615,0,0.0,207.82858073598362,0,1
25683,control,78.81079326215516,51.68669333529948,0,0.0,235.52826201489754,0,2
25684,control,28.54751676714033,21.504423610273218,0,0.0,250.5364885212454,0,0
25685,control,60.539258741319884,42.7226860636111,0,0.0,178.03959200662902,0,1
25686,control,8.254773022131605,37.30078795528634,0,0.0,219.33175404269517,0,0
25687,control,54.49368153786394,41.398054017841915,0,0.0,149.11510175912727,0,0
25688,control,39.3896501842549,51.496713772381675,0,0.0,210.9980561127983,0,0
25689,control,16.840495983441095,32.374937176073246,0,0.0,194.05010291934303,0,2
25690,control,37.54018215819576,40.7767529213355,0,0.0,159.90085431502143,0,0
25691,control,67.77544677059511,76.37311081565922,0,0.0,201.97397368020233,0,0
25692,control,59.612975596868715,52.45473617549281,0,0.0,176.8560838328745,0,0
25693,control,71.57641578678727,66.62818016655801,0,0.0,220.38429595006093,0,0
25694,control,56.5066185594706,56.76777500329842,0,0.0,141.95359896222186,0,0
25695,control,67.58997079592821,67.8064315988271,0,0.0,191.57709757194345,0,1
25696,control,63.7507544532628,59.78865578366961,1,44.81596694873295,224.27006633652866,0,0
25697,control,56.846432804917924,54.64611735794437,0,0.0,107.9342694616641,0,0
25698,control,60.51764840623507,72.82619515844375,0,0.0,316.42119860040077,0,0
25699,control,40.60793038630177,52.97047344045511,0,0.0,227.9672830402469,0,1
25700,control,11.988154539162604,14.623024652817577,0,0.0,195.01743900138226,0,1
25701,control,83.17500389404378,73.70582911125197,0,0.0,160.17530269319315,0,1
25702,control,24.386662694059417,35.24414731809856,0,0.0,85.46393720818463,0,1
25703,control,46.31503989043881,39.184945118433944,0,0.0,169.930088786589,0,0
25704,control,36.09998019968141,25.612000286438573,0,0.0,261.79504807870603,0,2
25705,control,34.876249320663426,30.38500335067082,1,89.24873418524298,194.86031138121933,0,1
25706,control,44.10175796043541,42.72933885442093,0,0.0,210.2224882128595,0,0
25707,control,32.03805911867868,52.83726622343591,0,0.0,216.91128932529037,0,2
25708,control,41.55960100869029,60.05941783861398,1,99.40771919992208,47.95530760382831,0,1
25709,control,60.03290482427241,74.62168416352947,0,0.0,148.004520287799,0,1
25710,control,24.01266401983458,21.703007642336516,0,0.0,199.6975419613324,0,0
25711,control,56.22397123356616,71.59184509629385,0,0.0,189.51582038342988,0,0
25712,control,31.999612421265155,54.06389309089103,0,0.0,197.5798837460867,0,1
25713,control,34.74459071201363,58.067330382983585,0,0.0,142.69158167914227,0,0
25714,control,54.51920908355398,35.10507023093516,0,0.0,143.4979761073437,0,1
25715,control,12.04359052923261,31.881888439539807,0,0.0,204.86916260729976,0,0
25716,control,67.90676476213821,71.66635419533202,0,0.0,239.76521654924437,0,0
25717,control,74.88681157284665,58.29985326704801,0,0.0,104.90121346611204,0,0
25718,control,39.379964777559515,34.43865851593149,0,0.0,202.88621254795996,0,1
25719,control,28.369118960616404,19.19110220554468,0,0.0,221.61570049134116,0,0
25720,control,58.11973798820693,54.4618627430363,0,0.0,204.37773468803255,0,2
25721,control,44.68970792315956,56.32746599259204,0,0.0,204.23358331983894,0,0
25722,control,43.246105221270945,37.23799131262149,0,0.0,163.0993762118613,0,0
25723,control,30.25360669409823,17.315246367386212,0,0.0,224.32307950148405,0,1
25724,control,45.32081308147989,57.03043384029835,0,0.0,146.36536183490546,0,0
25725,control,28.5898569967477,70.120799853622,0,0.0,219.399941936077,0,0
25726,control,35.83738453870893,51.247743973308104,0,0.0,251.39774623765712,0,0
25727,control,95.47756373814434,97.03901084924891,0,0.0,187.98769204645623,0,0
25728,control,64.87957836904377,42.959947390584084,0,0.0,151.74487686440656,0,0
25729,control,50.60342677442702,27.866903905770975,0,0.0,219.3684663371654,0,0
25730,control,28.225084418772127,35.27859791799676,0,0.0,220.78092841923757,0,0
25731,control,49.227354560018284,77.40251832176992,0,0.0,219.5523132494108,0,0
25732,control,44.6285534681434,59.77984601935702,0,0.0,199.07737088787906,0,1
25733,control,35.511373644170575,42.315260182064016,0,0.0,218.4958362584136,0,0
25734,control,41.11368785931338,46.90226800831773,1,109.50332878827193,181.57917773982265,0,0
25735,control,55.04626471627033,28.88557717055811,1,91.20983915606288,206.28457654275317,0,0
25736,control,56.41960908711595,15.114853310846591,0,0.0,195.56112539546527,0,0
25737,control,59.67313269655336,67.16828245429274,1,90.35278769609747,176.21025143209272,0,2
25738,control,50.00866687938258,36.633037715941725,0,0.0,155.12428988913072,0,0
25739,control,45.85588314103167,64.87187278991334,0,0.0,280.70023053801776,0,0
25740,control,79.98935113742678,62.879944979628874,0,0.0,190.15427972315052,0,0
25741,control,96.33513875608463,81.59910940217148,0,0.0,240.7232943645536,0,0
25742,control,0.12647318491841197,42.147263409000615,0,0.0,166.10355145955646,0,0
25743,control,33.087223791501486,55.414030754535474,0,0.0,244.96492925876024,0,0
25744,control,54.7312772694853,57.85670901381426,0,0.0,243.1329969714799,0,0
25745,control,76.64747299895696,74.59251062024255,0,0.0,256.80290149865766,0,1
25746,control,47.86727139763124,46.65319085602156,0,0.0,134.9629614479947,0,0
25747,control,28.53623407109309,22.84953688989862,0,0.0,226.98097078675414,0,2
25748,control,48.118546714779214,32.858614463948356,0,0.0,210.67378144859455,0,1
25749,control,19.095293349052636,33.1500162953277,0,0.0,256.07173256231175,0,1
25750,control,53.59458394871388,37.57041354311652,0,0.0,104.47836868454085,0,0
25751,control,54.65387191779739,50.867869202969956,0,0.0,120.65315748052598,0,1
25752,control,41.97925365957768,48.578762833060104,0,0.0,105.12728776847906,0,1
25753,control,55.65433990684432,27.69489219508001,0,0.0,203.74933996526002,0,0
25754,control,49.30841979869729,76.29190893022998,0,0.0,214.5506216599201,0,1
25755,control,67.0233542490093,49.504908644835055,0,0.0,221.06901320997414,0,0
25756,control,73.52248274443868,48.36560738683041,0,0.0,195.05839634341848,0,0
25757,control,34.97713852160801,43.124684807939566,0,0.0,216.93382813123455,1,1
25758,control,49.162971644016736,36.18240732082875,1,119.22318008519265,174.3620351817711,0,0
25759,control,35.16732826239962,63.06743375130643,0,0.0,215.53573489070726,0,0
25760,control,56.498918688402625,23.0191689973735,0,0.0,290.3542936717859,0,2
25761,control,56.911203059427564,83.80953098042265,0,0.0,202.45347776823567,0,0
25762,control,68.58794699210782,73.85246270835404,1,46.54445810173418,131.7036585838435,0,0
25763,control,62.9439960843683,44.94936718560032,0,0.0,229.24938507683115,0,0
25764,control,73.2122892941322,47.23009619998122,1,64.92725192974011,144.18814697861967,0,0
25765,control,68.01733944913684,78.27080818554765,0,0.0,278.58744313331414,0,3
25766,control,12.298128349880049,54.96609732069838,1,64.3580997217275,217.26165511522996,0,1
25767,control,65.14945473605468,75.32169169858763,0,0.0,212.87996428309145,0,0
25768,control,85.95828038592838,76.79309144179999,1,70.30839070348742,244.51464596496314,0,1
25769,control,56.20652036191227,14.851205358209377,0,0.0,154.88434332137237,0,0
25770,control,53.448002791607486,57.12897221005862,1,108.56524925078936,239.83831702848804,0,0
25771,control,73.14386546798188,63.80845544678414,0,0.0,209.0567450102052,0,2
25772,control,53.759374149894626,18.788246002479006,0,0.0,207.84569661358995,0,1
25773,control,60.11294494480061,62.477399984177964,0,0.0,159.46284815280816,0,0
25774,control,34.906028422149326,52.00576523993394,0,0.0,227.10844135801258,0,1
25775,control,34.839784107319296,1.4128719049218077,0,0.0,173.3761941261584,0,1
25776,control,81.64515683665913,68.0634492641026,0,0.0,143.51061591017748,0,0
25777,control,36.47333917263812,30.37351819232838,0,0.0,118.60990215727215,0,0
25778,control,48.83891411951003,40.76449142462653,0,0.0,98.32924408168728,0,1
25779,control,71.09347084245566,79.06833557854515,1,140.37338977143327,199.130866195728,0,1
25780,control,76.68192772435776,25.49691996577272,0,0.0,229.90469602086802,0,0
25781,control,60.23848397538642,53.42366893471512,0,0.0,208.024572255803,0,0
25782,control,55.14884046714978,63.44639936130016,0,0.0,297.4837647291121,0,0
25783,control,11.822102197168869,29.56233353659961,0,0.0,149.35198030199868,0,1
25784,control,48.151832535111346,25.67415837744213,0,0.0,175.5400789972376,0,1
25785,control,18.689019547127998,34.8081076028092,0,0.0,164.87245279952535,0,0
25786,control,69.16635013946609,78.43421506939342,0,0.0,161.31138501038402,1,0
25787,control,32.93555915213487,43.322271814518466,0,0.0,226.86881893537284,0,1
25788,control,39.081138219220485,61.01541806724775,0,0.0,217.98615132874187,0,1
25789,control,34.4108397540129,28.520478258110153,1,94.13568914102622,224.67329630117803,0,1
25790,control,54.44045184029589,52.55932582543018,0,0.0,172.20177653489102,0,0
25791,control,48.20303028751266,36.88699759718532,0,0.0,219.22489464982638,0,0
25792,control,52.70141371809704,28.58176293525779,0,0.0,205.6660470671306,0,1
25793,control,79.78404636281574,73.73120133024683,0,0.0,227.67249045389573,0,1
25794,control,45.19040910457115,54.417442073639094,0,0.0,245.9544047732234,0,0
25795,control,42.14667129188553,39.66643154045789,0,0.0,271.09136654119595,0,0
25796,control,62.368357945029004,62.81088620798104,0,0.0,146.34193955693888,0,1
25797,control,27.650268098364414,49.208439348886195,0,0.0,132.3670473934822,0,0
25798,control,63.976203581970765,39.97811566434231,0,0.0,234.87345029542206,0,0
25799,control,63.05780014180121,52.0828686448669,1,69.23533698405869,125.08086540623738,0,0
25800,control,52.290337700684404,42.33800080939142,0,0.0,202.6998896821094,0,0
25801,control,16.724665759293345,12.593013164676893,0,0.0,230.41048101219727,0,0
25802,control,28.101493551089852,27.05101420047499,0,0.0,248.94958682747176,0,0
25803,control,38.38405282228326,43.45483843014978,0,0.0,231.3485026875545,0,1
25804,control,59.1423095090444,75.11279343546973,0,0.0,186.38654993983062,0,3
25805,control,49.477858119717354,39.66898323556782,0,0.0,237.11926492695272,0,1
25806,control,35.174019092068875,48.65697111394756,0,0.0,205.82082411378335,0,1
25807,control,34.17494252038342,29.768115871933414,0,0.0,221.884919401703,0,0
25808,control,64.45990772961859,74.97894625974942,0,0.0,173.96697052680057,0,0
25809,control,19.885898243130917,29.81927136725643,1,147.8225334538834,177.14675369666836,0,1
25810,control,72.4359806007899,42.937533744126284,0,0.0,172.31434779138493,0,1
25811,control,93.54424738984967,70.708925016446,1,164.59149024887407,232.88069747899183,0,2
25812,control,46.45641433927029,82.39090661305892,0,0.0,231.57490576472017,0,0
25813,control,39.567188184733205,80.53187059573156,0,0.0,164.30710702722115,0,0
25814,control,28.296285060453297,25.018426144274706,1,103.78439362951701,191.49168594890045,0,1
25815,control,44.98689579022036,32.77003805314526,0,0.0,263.82056625759026,0,0
25816,control,27.623074860353295,70.37436794944483,0,0.0,209.10504365469694,0,1
25817,control,45.13902260820849,23.72065148556341,1,102.01760280539158,132.58917030602078,0,0
25818,control,24.86760029781999,7.138408674049899,0,0.0,139.12931942076534,0,1
25819,control,37.442228776674746,47.48046804635354,0,0.0,151.16424570092073,0,1
25820,control,35.29073146634057,27.801068584651325,0,0.0,61.06111806148371,0,1
25821,control,31.58528346605403,31.843599863111702,0,0.0,233.65449092396952,0,1
25822,control,18.493974625666873,23.932958384699745,0,0.0,241.47275207064374,0,0
25823,control,0.0,5.879848187334048,0,0.0,166.84837498186124,0,0
25824,control,20.479651588481573,19.488312649000342,0,0.0,143.80079852415605,0,0
25825,control,44.537256481847216,33.138962938125,0,0.0,138.2179700037081,0,1
25826,control,26.904014402339445,50.25063266319201,0,0.0,239.79149151734072,0,2
25827,control,54.17339449463151,60.34901388526462,0,0.0,187.4436442125331,0,1
25828,control,67.72347698899863,82.59824880705658,0,0.0,152.3955573817063,0,0
25829,control,42.88586373845663,35.746995960501074,1,72.9715369911061,152.08124492293678,0,0
25830,control,102.44121790797809,60.13366356726719,0,0.0,174.06266273303413,0,0
25831,control,75.38085152012559,57.73382873247493,0,0.0,266.19805139740015,0,0
25832,control,85.66929001052033,74.91065552884544,0,0.0,232.31039426010102,0,0
25833,control,25.73071299295602,49.490226392694154,1,119.96306734848469,299.4803620475181,0,2
25834,control,20.418506061390488,29.8836409726028,0,0.0,181.19893611006947,0,2
25835,control,35.5643703461142,49.531646876375646,1,49.62066574727606,253.50767920287112,0,0
25836,control,53.86381310584501,23.31352702844909,1,145.04276567675274,248.74797322211018,0,0
25837,control,37.37856682789749,26.78845725684645,0,0.0,261.6471170428798,0,0
25838,control,36.92219225609452,34.42401284982913,0,0.0,239.93254958435173,0,0
25839,control,80.94034461532661,53.65389974181188,0,0.0,214.17580048652036,0,0
25840,control,6.241490204316582,45.22342979643818,0,0.0,131.08335115605115,0,0
25841,control,35.095449019898744,33.613505028283086,0,0.0,200.99516510786532,0,1
25842,control,43.85235272643629,42.92021631700126,0,0.0,153.33588151854394,0,1
25843,control,30.144273973503605,56.21095319092179,0,0.0,232.31689845200864,0,0
25844,control,26.193945950959385,36.79260196532587,0,0.0,228.39292431987886,0,2
25845,control,30.666279695590795,57.148218503835814,0,0.0,188.64506535174255,0,1
25846,control,32.14403717634742,9.269032392084558,0,0.0,215.35071275291335,0,1
25847,control,100.95051843673671,73.361234539542,0,0.0,229.56352555764414,0,0
25848,control,36.51796754378109,50.61212899430923,0,0.0,143.04831471282705,0,1
25849,control,72.51753549478468,70.53274994632888,0,0.0,218.59337085274845,0,0
25850,control,57.83333762312144,41.64446907726277,0,0.0,230.916637719023,0,0
25851,control,30.286248163345725,50.58118234752798,0,0.0,241.52527219733236,0,2
25852,control,51.9966639320112,37.21013143472376,0,0.0,137.45861429724593,0,0
25853,control,59.12193179081373,71.70490781246507,0,0.0,242.84383742869207,0,0
25854,control,58.115823952211265,65.63908187162286,1,111.93325567689762,132.38316642840806,0,0
25855,control,92.40242121930132,75.88008741248834,0,0.0,107.18597076867202,0,0
25856,control,10.790966806178206,30.678531574020266,0,0.0,120.50311650403415,0,1
25857,control,50.96043341331725,52.812295213286674,1,83.67265454681302,217.09159771558916,0,1
25858,control,113.28291742641143,117.65832474838254,1,112.84989863979486,316.152352407339,0,0
25859,control,15.418042770344478,37.476504862084106,0,0.0,221.9393624609105,0,1
25860,control,46.908509169199114,55.86038101759286,1,106.60204720001641,173.81356475162806,0,0
25861,control,34.94204927541301,54.350943229758705,0,0.0,178.13586579877943,0,2
25862,control,55.87416356554449,59.455600219126076,0,0.0,254.09120556244778,0,1
25863,control,52.98473404113033,63.926161085101526,0,0.0,126.05976650118114,0,2
25864,control,0.0,20.5741881885861,1,79.78948513014899,187.04610607973817,1,1
25865,control,74.66722324362097,74.93150062244976,0,0.0,141.50227364140116,0,1
25866,control,68.8153769032639,77.39986307576203,0,0.0,124.8540300007063,0,1
25867,control,39.614877949227534,58.6145654901986,0,0.0,133.10715167462322,0,0
25868,control,60.46261315998676,85.88623040665152,0,0.0,130.12325865373455,0,0
25869,control,49.70198444843955,54.277570246171585,0,0.0,194.8945469028529,0,2
25870,control,63.97695913454904,51.725171794816845,0,0.0,232.22684678466106,0,0
25871,control,0.0,17.117624307877342,0,0.0,182.01587144106264,0,0
25872,control,49.23827936196966,56.065309897106246,0,0.0,115.73362425444067,0,0
25873,control,63.92935538549567,81.0352586466198,0,0.0,334.90512480749885,0,0
25874,control,35.68207710638831,59.48277095885882,0,0.0,240.1378166954839,0,1
25875,control,62.645427812096514,60.33984736144994,0,0.0,182.3659224756798,0,0
25876,control,34.97811124900634,50.50912593002397,0,0.0,158.94760186046557,0,1
25877,control,39.21732732242541,45.38035947674892,0,0.0,162.62573661950503,0,0
25878,control,70.07709671052963,56.38709401466208,0,0.0,205.72480778598043,1,0
25879,control,51.28537925350694,19.47351881430538,0,0.0,198.15135247357853,0,1
25880,control,44.250216109821416,40.170446946827084,0,0.0,148.475584147092,0,1
25881,control,2.9855880778384325,28.232563872815227,0,0.0,129.65337494028088,0,2
25882,control,39.53944767663599,23.284973967718166,0,0.0,232.9135830627649,0,0
25883,control,59.155992400825134,76.13702096069349,0,0.0,191.7547403528561,0,1
25884,control,72.01922218043526,74.28268049907359,0,0.0,211.81953276308005,0,0
25885,control,76.78003160837358,44.429138285548675,0,0.0,201.85766651058844,0,1
25886,control,34.601215409963466,72.01955728443501,0,0.0,259.2210589901231,0,1
25887,control,55.51598900620754,57.00672094004011,0,0.0,245.78159002520206,0,0
25888,control,43.16263521737605,30.49856828134442,1,63.88677907368312,200.20063936908312,0,0
25889,control,52.358169372983234,39.70872096508862,1,111.50814621167389,155.3855354575978,0,0
25890,control,75.14895273620097,52.062265237557966,0,0.0,222.0655525566114,0,2
25891,control,43.86590168931221,47.148302862954985,0,0.0,200.44915035204517,0,0
25892,control,62.54174374779525,41.25122531666608,0,0.0,174.91799622461448,0,0
25893,control,35.22667231445666,24.789291429549763,0,0.0,235.90509543941823,0,1
25894,control,59.98671515184173,59.61493361159023,0,0.0,190.06931555966258,0,0
25895,control,67.7890100996257,92.11126985524908,0,0.0,261.7532646059233,0,0
25896,control,60.01693491137339,68.97095539405709,0,0.0,233.16427994052506,0,1
25897,control,81.06368208917912,67.96828778268045,0,0.0,153.88909879112526,0,1
25898,control,48.07997443588108,58.67092728878687,0,0.0,218.9902176486274,0,1
25899,control,46.35257465848704,48.62443298669411,1,116.9246445818047,237.83021084765346,0,0
25900,control,54.06159608648839,45.33259693564268,0,0.0,117.43349518585275,0,0
25901,control,36.68309108572629,27.60698029004109,1,56.99805967530771,166.81990374228528,0,2
25902,control,67.71484341546483,70.4387194411364,1,104.22002502130759,225.43463376023251,0,1
25903,control,46.799869208088644,41.74088314448668,0,0.0,121.47033581521086,0,0
25904,control,66.45448880150158,89.18591684278985,0,0.0,260.5777011996033,0,1
25905,control,68.25489466498817,59.55395361736221,0,0.0,134.89129451378034,0,0
25906,control,45.331934329264364,47.56190476512115,0,0.0,129.96316052654345,0,0
25907,control,58.36916538580478,69.8079258217345,1,109.57176670056928,228.7737712738927,0,1
25908,control,44.27808745540429,62.10024266853157,1,120.58262820793914,172.35057715507017,0,0
25909,control,34.890185806486386,46.72043483533801,0,0.0,305.1395432988645,0,0
25910,control,50.479531516102746,57.52345061696738,0,0.0,169.25191802847326,0,2
25911,control,28.103950732103982,41.186357175915205,0,0.0,175.50865055413402,0,1
25912,control,15.875429197077846,10.091991327078638,0,0.0,236.59626107205358,0,0
25913,control,36.43862052577322,57.85013465259351,0,0.0,268.28630550911,0,0
25914,control,30.598494630782437,39.235167900637144,0,0.0,174.3521970939402,0,1
25915,control,33.26582501067163,67.81816621974572,1,104.56736494769211,247.91791790100686,0,0
25916,control,38.953789913673305,41.54448519579497,0,0.0,302.5426389749229,0,1
25917,control,30.354594646890206,23.373613448029317,0,0.0,174.53529745287082,0,0
